,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979284.831,,<itemAttach.itemAttach object at 0x00000184B95C5358>,,,,,,,,,,,,1527979284.831,,,,570661.75,378662.0625,1425.3399658203125
1527979284.832,,,,,,<itemPickup.itemPickup object at 0x00000184B9D0D0F0>,,,,,,,,1527979284.832,,,,570661.75,378662.0625,1425.3399658203125
1527979285.228,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA5680B8>,,,,1527979285.228,,,,570661.5,378661.59375,1425.3399658203125
1527979285.778,,<itemAttach.itemAttach object at 0x00000184B95C54A8>,,,,,,,,,,,,1527979285.778,,,,570661.5,378661.59375,1425.3399658203125
1527979285.7781,,,,,,<itemPickup.itemPickup object at 0x00000184B9D114A8>,,,,,,,,1527979285.7781,,,,570661.5,378661.59375,1425.3399658203125
1527979286.47,,,,,,<itemPickup.itemPickup object at 0x00000184B9D11898>,,,,,,,,1527979286.47,,,,570658.25,378656.21875,1425.3399658203125
1527979286.998,,,,,<itemEquip.itemEquip object at 0x00000184B9A06128>,,,,,,,,,1527979286.998,,,,570649.75,378642.21875,1425.3399658203125
1527979286.9980998,,,,,,<itemPickup.itemPickup object at 0x00000184B9D11A58>,,,,,,,,1527979286.9980998,,,,570649.75,378642.21875,1425.3399658203125
1527979286.9982,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B637F0>,,,,,,,1527979286.9982,,,,570649.75,378642.21875,1425.3399658203125
1527979287.385,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B63898>,,,,,,,1527979287.385,,,,570649.6875,378642.3125,1425.3399658203125
1527979287.386,,,,,<itemEquip.itemEquip object at 0x00000184B9A0A1D0>,,,,,,,,,1527979287.386,,,,570649.6875,378642.3125,1425.3399658203125
1527979287.3860998,,,,,,<itemPickup.itemPickup object at 0x00000184B9D11C18>,,,,,,,,1527979287.3860998,,,,570649.6875,378642.3125,1425.3399658203125
1527979295.239,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA56DEB8>,,,,1527979295.239,,,,570366.1875,378379.625,1425.3399658203125
1527979302.371,,<itemAttach.itemAttach object at 0x00000184B95CC748>,,,,,,,,,,,,1527979302.371,,,,570365.9375,378378.625,1425.3399658203125
1527979305.245,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA571C50>,,,,1527979305.245,,,,570510.0625,378482.90625,1425.3399658203125
1527979311.66,,,,,,<itemPickup.itemPickup object at 0x00000184B9D25978>,,,,,,,,1527979311.66,,,,569661.25,378420.875,1453.27001953125
1527979315.239,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA576A20>,,,,1527979315.239,,,,568803.9375,378750.34375,1453.2899169921875
1527979325.268,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA57B780>,,,,1527979325.268,,,,570457.8125,378340.28125,1453.260009765625
1527979335.229,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA580470>,,,,1527979335.229,,,,570303.8125,380667.84375,1453.27001953125
1527979345.229,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA580160>,,,,1527979345.229,,,,570245.1875,379543.625,1425.3099365234375
1527979349.186,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B72A58>,,,,,,,1527979349.186,,,,569795.5,379549.21875,1425.2999267578125
1527979349.187,,,,,<itemEquip.itemEquip object at 0x00000184B9A0E9B0>,,,,,,,,,1527979349.187,,,,569795.5,379549.21875,1425.2999267578125
1527979349.1871,,,,,,<itemPickup.itemPickup object at 0x00000184B9D38748>,,,,,,,,1527979349.1871,,,,569795.5,379549.21875,1425.2999267578125
1527979355.243,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA584E48>,,,,1527979355.243,,,,568269.25,378380.28125,1430.3599853515625
1527979365.244,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA58AB00>,,,,1527979365.244,,,,570603.0,377957.4375,1460.9000244140625
1527979368.423,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA916978>,,,1527979368.423,,,,571259.75,378328.46875,1453.2999267578125
1527979368.657,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA916A58>,,,1527979368.657,,,,571254.375,378325.28125,1453.2999267578125
1527979368.761,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA916B38>,,,1527979368.761,,,,571244.875,378319.625,1453.2999267578125
1527979369.641,,,,,,,,,,,<playerTakeDamage.playerTakeDamage object at 0x00000184BA916C18>,,,1527979369.641,,,,571052.1875,378189.90625,1453.2999267578125
1527979369.643,,,<itemDetach.itemDetach object at 0x00000184B96AE5C0>,,,,,,,,,,,1527979369.643,,,,571052.1875,378189.90625,1453.2999267578125
