,armorDestroy,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979362.9053,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B77860>,,,,,,,1527979362.9053,,,,120518.984375,119865.5546875,357.5199890136719
1527979363.45,,,,,,<itemPickup.itemPickup object at 0x00000184B9D40AC8>,,,,,,,,1527979363.45,,,,120518.984375,119865.5546875,357.5199890136719
1527979364.193,,,,,,<itemPickup.itemPickup object at 0x00000184B9D40B38>,,,,,,,,1527979364.193,,,,120518.984375,119865.5546875,357.5199890136719
1527979369.351,,,,,,<itemPickup.itemPickup object at 0x00000184B9D442E8>,,,,,,,,1527979369.351,,,,120650.34375,120297.3984375,357.5199890136719
1527979372.745,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA58F358>,,,,1527979372.745,,,,118929.1953125,120355.3671875,285.42999267578125
1527979376.968,,,,,,<itemPickup.itemPickup object at 0x00000184B9D44C88>,,,,,,,,1527979376.968,,,,117965.1875,119987.265625,309.1499938964844
1527979378.584,,,,,,<itemPickup.itemPickup object at 0x00000184B9D440F0>,,,,,,,,1527979378.584,,,,117397.09375,120261.5390625,309.1499938964844
1527979382.748,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA58FF98>,,,,1527979382.748,,,,117905.2890625,120339.75,659.1499633789062
1527979383.795,,,,,,,<itemUnequip.itemUnequip object at 0x00000184B9B770B8>,,,,,,,1527979383.795,,,,117903.5703125,120348.1953125,659.1499633789062
1527979383.796,,,,<itemDrop.itemDrop object at 0x00000184B98D2CF8>,,,,,,,,,,1527979383.796,,,,117903.5703125,120348.1953125,659.1499633789062
1527979383.7961,,,,,<itemEquip.itemEquip object at 0x00000184B9A13320>,,,,,,,,,1527979383.7961,,,,117903.5703125,120348.1953125,659.1499633789062
1527979383.7962,,,,,,<itemPickup.itemPickup object at 0x00000184B9D49748>,,,,,,,,1527979383.7962,,,,117903.5703125,120348.1953125,659.1499633789062
1527979385.465,,,,,,<itemPickup.itemPickup object at 0x00000184B9D49B38>,,,,,,,,1527979385.465,,,,117444.359375,120380.609375,659.1499633789062
1527979387.016,,<itemAttach.itemAttach object at 0x00000184B95E0400>,,,,,,,,,,,,1527979387.016,,,,117309.9140625,119935.796875,806.5299682617188
1527979392.726,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA594C18>,,,,1527979392.726,,,,117797.0703125,120150.2734375,1008.9099731445312
1527979401.779,,,,,,<itemPickup.itemPickup object at 0x00000184B9D525F8>,,,,,,,,1527979401.779,,,,117875.28125,120129.8203125,1358.909912109375
1527979402.736,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA598898>,,,,1527979402.736,,,,117739.390625,119881.6875,1358.909912109375
1527979409.771,,,,,,<itemPickup.itemPickup object at 0x00000184B9D573C8>,,,,,,,,1527979409.771,,,,116839.75,118943.1953125,731.5700073242188
1527979411.137,,,,,,<itemPickup.itemPickup object at 0x00000184B9D57908>,,,,,,,,1527979411.137,,,,116703.765625,118900.4296875,731.5700073242188
1527979412.745,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA59D518>,,,,1527979412.745,,,,116346.3046875,119292.375,731.5700073242188
1527979422.734,,,,,,,,,,<playerPosition.playerPosition object at 0x00000184BA59D0F0>,,,,1527979422.734,,,,116194.5,119398.265625,325.1499938964844
1527979430.599,,<itemAttach.itemAttach object at 0x00000184B95ED358>,,,,,,,,,,,,1527979430.599,,,,116320.7890625,118642.234375,325.1499938964844
1527979430.5990999,,,<itemDetach.itemDetach object at 0x00000184B96B5C50>,,,,,,,,,,,1527979430.5990999,,,,116320.7890625,118642.234375,325.1499938964844
1527979430.5992,,,,,,<itemPickup.itemPickup object at 0x00000184B9D61908>,,,,,,,,1527979430.5992,,,,116320.7890625,118642.234375,325.1499938964844
1527979431.314,,,,<itemDrop.itemDrop object at 0x00000184B98D7BA8>,,,,,,,,,,1527979431.314,,,,116320.7890625,118642.234375,325.1499938964844
