,armorDestroy,elapsedTime,itemAttach,itemDetach,itemDrop,itemEquip,itemPickup,itemUnequip,playerAttack,playerKill,playerPosition,playerTakeDamage,swim,swimEnd,swimStart,t,vehicleDestroy,vehicleLeave,vehicleRide,x,y,z
1527979589.045,,,,,,,<itemPickup.itemPickup object at 0x000001B477228DA0>,,,,,,0.0,,,1527979589.045,,,,401450.0,302824.875,1016.1499633789062
1527979590.9,,,,,,,,<itemUnequip.itemUnequip object at 0x000001B477044240>,,,,,0.0,,,1527979590.9,,,,401450.0,302824.875,1016.1499633789062
1527979590.901,,,,,<itemDrop.itemDrop object at 0x000001B476DB9D30>,,,,,,,,0.0,,,1527979590.901,,,,401450.0,302824.875,1016.1499633789062
1527979590.9011,,,,,,<itemEquip.itemEquip object at 0x000001B476EB7748>,,,,,,,0.0,,,1527979590.9011,,,,401450.0,302824.875,1016.1499633789062
1527979590.9012,,,,,,,<itemPickup.itemPickup object at 0x000001B477228080>,,,,,,0.0,,,1527979590.9012,,,,401450.0,302824.875,1016.1499633789062
1527979596.093,,548.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A01CF8>,,0.0,,,1527979596.093,,,,401719.65625,302644.125,1016.1499633789062
1527979606.091,,558.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A056D8>,,0.0,,,1527979606.091,,,,401982.28125,301222.75,984.6900024414062
1527979616.096,,568.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A05198>,,0.0,,,1527979616.096,,,,401921.1875,301910.8125,985.0099487304688
1527979626.097,,578.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A0A9B0>,,0.0,,,1527979626.097,,,,396016.34375,302919.1875,979.7899780273438
1527979636.099,,588.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A0F358>,,0.0,,,1527979636.099,,,,390655.34375,303458.9375,989.6699829101562
1527979646.075,,597.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A0FCC0>,,0.0,,,1527979646.075,,,,387637.0,308724.3125,979.8899536132812
1527979656.096,,607.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A146A0>,,0.0,,,1527979656.096,,,,383974.21875,313528.875,948.97998046875
1527979666.087,,617.0,,,,,,,,,<playerPosition.playerPosition object at 0x000001B477A14080>,,0.0,,,1527979666.087,,,,379626.65625,316086.09375,884.97998046875
